REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
149,2025,09,4,59,0,12,,2,3,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,01,,185
150,2025,09,4,59,0,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,473
151,2025,09,1,35,4,08,,2,6,4,1,,,1,3,16,05,20,,,,300,300,1,300,300,0,,0,0,0,,145,,3500,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,631
152,2025,09,4,46,6,12,,2,6,3,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,01,,113
153,2025,09,1,24,2,09,,2,1,4,1,,,2,3,17,04,18,,,,350,340,1,350,340,0,,0,0,0,,43,,2300,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,271
154,2025,09,4,35,0,11,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,11,,574
155,2025,09,4,46,0,10,,2,4,2,,1,2,2,2,15,07,34,,,,,,,,,,,,,,,,58,,,,,,,,,5,07,7,,,,,,,,,,,1,18,,87
156,2025,09,4,35,4,01,2,2,6,2,,1,2,1,3,18,06,30,,,,,,,,,,,,,,,,21,,,,,,,,,3,05,5,,,,,,,,,,,2,04,,1367
157,2025,09,4,13,0,10,,1,1,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,70
158,2025,09,4,48,7,11,,1,6,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,750
159,2025,09,1,35,0,11,,2,1,4,1,,,2,3,10,07,31,,,,400,400,1,400,400,0,,0,0,0,,240,,2522,3,1,1,2,,,,,,,,,,,,,,,,,,08,,180
160,2025,09,1,59,9,05,,1,6,5,1,,,2,1,14,03,11,,,,400,400,1,400,400,0,,0,0,0,,26,,6250,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,442
161,2025,09,4,11,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,45
162,2025,09,1,24,1,07,,2,1,6,1,,,1,1,17,04,16,,,,375,375,1,375,375,0,,0,0,0,,240,,5364,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,484
163,2025,09,4,35,4,10,,1,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,1,11,,147
164,2025,09,1,47,0,12,,1,1,4,1,,,5,3,01,01,04,,,,600,600,1,600,600,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,04,4,86
165,2025,09,4,35,0,10,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,1,11,,73
166,2025,09,4,13,0,03,5,2,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,1,01,,108
167,2025,09,4,10,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,74
168,2025,09,4,24,0,12,,1,2,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,99
169,2025,09,1,35,0,02,3,1,6,2,1,,,2,3,20,08,35,,,,400,400,1,400,400,0,,0,0,0,,9,,2300,3,1,2,2,,,,,,,,,,,,,,,,,1,03,,200
170,2025,09,1,35,0,08,,2,1,5,1,,,2,2,12,01,02,,,,375,375,1,375,375,0,,0,0,0,,233,,3692,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,192
171,2025,09,4,24,0,02,3,2,6,1,,1,1,2,3,19,07,34,,,,,,,,,,,,,,,,55,,,,,,,,,4,13,1,,,,,,,,,4,,2,01,,327
172,2025,09,4,24,0,10,,2,2,4,,1,1,1,3,17,01,02,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,5,,,,,,,,,,,1,11,,202
173,2025,09,1,10,0,02,4,1,6,4,1,,,2,3,15,07,33,,,,350,350,1,350,350,0,,0,0,0,,6,,2450,2,1,3,4,,,,,,,,,,,,,,,,,1,18,,93
174,2025,09,4,35,0,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,,,,,,,,,,,,05,,223
175,2025,09,4,10,0,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,11,,54
176,2025,09,2,24,0,03,6,2,1,4,1,,,1,3,17,04,16,2,33,2,350,0,1,350,0,,,,,,,101,,3300,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,98
177,2025,09,1,13,0,01,2,1,6,2,1,,,2,3,19,07,34,,,,80,80,2,80,80,0,,0,0,0,4,51,,1575,3,4,1,2,,,,,,,,,,,,,,,,,2,15,,89
178,2025,09,4,48,0,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,305
179,2025,09,1,35,0,11,,1,2,2,1,,,5,3,11,08,35,,,,500,500,1,500,500,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,114
180,2025,09,4,59,9,04,,2,6,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,1,01,,722
181,2025,09,4,35,4,02,4,2,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,2,07,,218
182,2025,09,1,35,0,03,6,1,1,4,1,,,2,3,06,08,36,,,,420,470,1,420,470,0,,50,0,50,,58,,3600,1,1,1,1,,,,,,,,,,,,,,,,,1,03,1,251
183,2025,09,1,35,4,03,6,1,6,2,1,,,1,3,17,04,18,,,,240,240,2,240,240,0,,0,0,0,7,27,,2000,1,3,2,2,,,,,,,,,,,,,,,,,1,05,,1075
184,2025,09,3,35,0,06,,2,6,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,12,4,2,,,207,2,,,,1,,,1,,,1,11,,235
185,2025,09,1,24,0,08,,1,2,4,1,,,1,3,11,08,38,,,,400,400,1,400,400,0,,0,0,0,,240,,2071,1,1,3,4,,,,,,,,,,,,,,,,,1,18,,190
186,2025,09,4,35,0,12,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,11,,153
187,2025,09,4,24,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,08,,664
188,2025,09,1,35,0,04,,1,1,4,1,,,2,3,06,08,35,,,,400,580,1,400,580,0,,180,0,180,,30,,5534,1,1,3,4,,,,,,,,,,,,,,,,,1,03,1,214
189,2025,09,1,24,0,05,,1,6,4,1,,,2,3,10,01,03,,,,400,400,1,400,400,0,,0,0,0,,232,,8654,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,163
190,2025,09,4,24,0,11,,1,5,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,01,,145
191,2025,09,4,35,4,12,,1,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,08,,150
192,2025,09,1,46,6,05,,2,1,4,1,,,2,1,19,07,32,,,,400,400,1,400,400,0,,0,0,0,,55,,1250,3,1,2,3,,,,,,,,,,,,,,,,,1,18,,182
193,2025,09,4,35,0,12,,2,1,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,227
194,2025,09,1,59,0,04,,2,4,5,1,,,2,1,06,03,13,,,,400,400,1,400,400,0,,0,0,0,,18,,4500,3,1,1,1,,,,,,,,,,,,,,,,,3,01,,335
195,2025,09,1,47,0,02,4,1,6,1,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,4,,2000,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,196
196,2025,09,1,35,0,07,,1,2,2,1,,,3,3,08,01,04,,,,500,550,1,500,550,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,03,3,962
197,2025,09,2,24,0,10,,1,6,2,1,,,2,3,09,08,36,1,5,2,400,0,1,400,0,,,,,,,240,,2875,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,284
198,2025,09,3,35,0,03,6,1,6,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,28,5,1,,,,2,,1,1,1,1,,0,,,1,18,,341
199,2025,09,4,47,0,12,,2,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,95
200,2025,09,4,24,2,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,,,,,11,,324
201,2025,09,4,48,0,12,,2,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,11,,164
202,2025,09,1,10,0,08,,1,1,5,1,,,1,3,05,10,41,,,,400,400,1,400,400,0,,0,0,0,,137,,3800,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,61
203,2025,09,1,35,5,09,,1,1,5,1,,,2,3,12,02,05,,,,400,400,1,400,400,0,,0,0,0,,240,,4327,3,1,4,4,,,,,,,,,,,,,,,,,1,07,4,625
204,2025,09,1,35,0,03,6,2,6,4,1,,,2,3,17,04,18,,,,400,400,1,400,400,0,,0,0,0,,11,,2100,3,1,3,3,,,,,,,,,,,,,,,,,1,05,,245
205,2025,09,3,35,0,04,,2,6,4,,1,1,2,3,08,06,28,,,,,,,,,,,,,,,,57,,,,,,4,2,1,4,13,9,2,,,,1,1,1,1,,,1,01,,354
206,2025,09,1,10,0,09,,1,6,5,1,,,1,3,16,05,20,,,,400,400,1,400,400,0,,0,0,0,,240,,4808,1,1,3,3,,,,,,,,,,,,,,,,,1,11,,75
207,2025,09,1,35,0,05,,1,2,3,1,,,2,3,10,07,34,,,,390,390,1,390,390,0,,0,0,0,,120,,2100,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,107
208,2025,09,1,24,1,08,,2,2,5,1,,,1,3,16,05,20,,,,400,400,1,400,400,0,,0,0,0,,240,,4663,1,1,4,4,,,,,,,,,,,,,,,,,1,18,,633
209,2025,09,1,12,0,06,,1,6,2,1,,,2,3,06,08,35,,,,400,430,1,400,430,0,,0,0,0,,38,,2900,3,1,1,3,,,,,,,,,,,,,,,,,1,01,,188
210,2025,09,1,24,0,07,,2,1,4,1,,,2,3,18,02,09,,,,400,400,1,400,400,0,,0,0,0,,1,,2500,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,112
211,2025,09,4,10,0,12,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,08,,61
212,2025,09,1,35,0,06,,2,1,4,1,,,2,3,15,02,07,,,,375,375,1,375,375,0,,0,0,0,,12,,3846,3,1,1,3,,,,,,,,,,,,,,,,,1,03,2,249
213,2025,09,1,59,0,03,6,2,1,6,1,,,1,3,21,02,07,,,,350,280,1,350,280,70,3,0,0,0,,23,,3846,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,377
214,2025,09,1,10,0,03,6,2,6,6,1,,,6,3,17,05,21,,,,475,160,1,475,160,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,1,18,,29
215,2025,09,1,35,0,06,,2,1,5,1,,,1,3,16,05,20,,,,400,400,1,400,400,0,,0,0,0,,149,,5768,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,294
216,2025,09,4,35,4,12,,2,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,474
217,2025,09,4,35,4,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,90
218,2025,09,1,46,0,07,,2,1,1,1,,,1,3,17,07,34,,,,320,300,1,320,300,0,,0,0,0,,36,,1925,1,1,3,4,,,,,,,,,,,,,,,,,1,09,2,316
219,2025,09,1,12,0,11,,1,4,5,1,,,2,3,06,03,13,,,,320,320,1,320,320,0,,0,0,0,,240,,2450,3,2,2,2,,,,,,,,,,,,,,,,,,01,,124
220,2025,09,4,48,7,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,09,,854
221,2025,09,1,24,1,08,,2,6,1,1,,,2,3,15,08,38,,,,350,350,1,350,350,0,,0,0,0,,240,,1750,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,404
222,2025,09,1,46,0,03,6,1,6,4,1,,,2,2,11,08,35,,,,400,400,1,400,400,0,,0,0,0,,78,,2250,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,103
223,2025,09,4,13,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,02,,86
224,2025,09,3,48,0,07,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,45,7,1,,,15,2,,1,1,1,,,2,,,1,06,3,112
225,2025,09,1,35,0,01,2,2,6,1,1,,,2,1,10,07,34,,,,150,100,2,150,100,0,,0,0,0,6,1,,1750,1,1,2,4,,,,,,,,,,,,,,,,,1,18,,356
226,2025,09,4,12,0,09,,2,2,2,,1,1,1,3,21,04,16,,,,,,,,,,,,,,,,1,,,,,,,,,4,10,6,,,,,,,,,,,1,01,,154
227,2025,09,3,59,0,08,,2,1,2,,1,2,2,3,10,07,34,,,,,,,,,,,,,,,,13,,,,,,1,6,1,0,06,12,2,,,1,,,,2,,,1,06,3,114
228,2025,09,4,35,0,07,,2,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,1,06,2,192
229,2025,09,1,35,0,08,,2,6,4,1,,,1,3,16,02,07,,,,350,390,1,350,390,0,,0,40,40,,224,,4451,2,1,4,4,,,,,,,,,,,,,,,,,1,01,,255
230,2025,09,1,10,0,01,1,2,6,1,1,,,2,3,19,07,34,,,,160,160,2,160,160,0,,0,0,0,4,5,,1690,3,2,1,1,,,,,,,,,,,,,,,,,2,14,,67
231,2025,09,4,24,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,,,,11,,235
232,2025,09,1,35,4,04,,2,6,5,1,,,2,3,12,02,05,,,,400,400,1,400,400,0,,0,0,0,,4,,4375,3,1,3,4,,,,,,,,,,,,,,,,,1,03,,463
233,2025,09,1,35,0,07,,2,1,6,1,,,1,3,16,05,20,,,,400,400,1,400,400,0,,0,0,0,,225,,5529,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,249
234,2025,09,1,35,0,01,1,1,6,1,1,,,2,3,18,07,34,,,,120,220,2,120,220,0,,0,0,0,4,1,,1900,3,1,2,2,,,,,,,,,,,,,,,,,2,03,,302
235,2025,09,4,24,0,12,,1,3,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,77
236,2025,09,1,24,2,04,,2,2,6,1,,,2,3,18,03,11,,,,400,420,1,400,420,0,,0,20,20,,23,,4207,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,973
237,2025,09,1,10,0,08,,1,2,4,1,,,2,3,01,09,40,,,,600,600,1,600,600,0,,0,0,0,,19,,2000,3,1,1,1,,,,,,,,,,,,,,,,,1,06,2,45
238,2025,09,4,24,2,01,2,2,6,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,,480
239,2025,09,4,59,0,03,5,2,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,1,05,,631
240,2025,09,1,35,0,04,,1,1,4,1,,,2,1,07,10,42,,,,400,400,1,400,400,0,,0,0,0,,5,,2916,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,458
241,2025,09,1,12,0,11,,2,1,6,1,,,1,3,16,05,20,,,,400,600,1,400,600,0,,200,0,200,,240,,1750,1,1,3,3,,,,,,,,,,,,,,,,,,02,,96
242,2025,09,1,35,0,05,,1,6,2,2,,,2,3,06,08,36,,,,400,400,1,550,550,0,,0,0,0,,121,,3000,1,3,3,4,,,,,,,,,,,,,,,,,1,18,,164
243,2025,09,1,35,4,06,,2,1,2,1,,,2,2,06,02,07,,,,400,400,1,400,400,0,,0,0,0,,8,,3846,3,1,1,2,,,,,,,,,,,,,,,,,1,03,1,313
244,2025,09,4,35,4,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,11,,334
245,2025,09,1,12,0,08,,2,1,6,1,,,1,3,16,05,20,,,,400,500,1,400,500,0,,0,100,100,,240,,4778,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,150
246,2025,09,1,24,2,07,,1,2,1,1,,,2,3,18,01,02,,,,350,350,1,350,350,0,,0,0,0,,84,,14835,3,1,3,3,,,,,,,,,,,,,,,,,1,03,2,1065
247,2025,09,1,59,0,04,,2,2,4,1,,,2,3,17,04,18,,,,320,383,1,320,383,0,,60,0,60,,64,,3600,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,168
248,2025,09,1,13,0,07,,1,5,4,1,,,2,3,13,07,33,,,,200,200,2,200,200,0,,0,0,0,6,9,,1700,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,54
249,2025,09,1,48,8,05,,1,2,5,1,,,2,1,07,08,38,,,,400,440,1,400,440,0,,40,0,40,,105,,3000,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,527
250,2025,09,4,46,0,01,1,2,6,1,,1,2,2,3,19,07,34,,,,,,,,,,,,,,,,14,,,,,,,,,4,12,3,,,,,,,,,,,2,03,,165
251,2025,09,1,24,0,05,,2,1,5,1,,,2,2,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,6,,1610,1,1,3,4,,,,,,,,,,,,,,,,,1,03,2,122
252,2025,09,1,47,0,08,,1,1,4,1,,,2,3,18,06,27,,,,400,380,1,400,380,20,3,0,0,0,,240,,4000,1,1,2,4,,,,,,,,,,,,,,,,,1,03,2,204
253,2025,09,4,35,0,10,,1,1,5,,1,2,4,3,14,02,06,,,,,,,,,,,,,,,,61,,,,,,,,,5,07,11,,,,,,,,,,,1,11,,69
254,2025,09,4,47,0,12,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,,,,,,,,,,11,,331
255,2025,09,1,35,4,03,5,2,6,5,1,,,2,3,08,07,33,,,,400,400,1,400,400,0,,0,0,0,,2,,2103,3,1,3,4,,,,,,,,,,,,,,,,,1,09,,214
256,2025,09,1,47,0,05,,2,2,4,1,,,2,3,14,03,13,,,,400,160,1,400,160,240,1,0,0,0,,63,,3894,3,1,2,4,,,,,,,,,,,,,,,,,1,03,1,155
257,2025,09,1,59,0,06,,1,4,1,1,,,2,3,06,08,36,,,,400,600,1,400,600,0,,200,0,200,,73,,3800,3,1,1,1,,,,,,,,,,,,,,,,,1,14,2,179
258,2025,09,4,35,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,01,,86
259,2025,09,4,35,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,11,,168
260,2025,09,3,35,4,07,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,35,7,1,,,19,2,1,1,1,1,1,1,0,,,3,18,,949
261,2025,09,1,59,0,06,,1,1,5,2,,,2,2,05,10,41,,,,385,480,1,465,560,0,,0,0,0,,32,,5390,1,1,3,3,,,,,,,,,,,,,,,,,1,03,2,82
262,2025,09,1,24,0,04,,1,6,4,1,,,6,3,20,08,35,,,,400,300,1,400,300,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,1,01,,159
263,2025,09,4,35,4,12,,2,3,4,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,981
264,2025,09,1,24,0,11,,2,2,1,1,,,2,3,11,02,08,,,,150,150,2,150,150,0,,0,0,0,5,129,,3590,3,4,1,1,,,,,,,,,,,,,,,,,,02,,441
265,2025,09,1,13,0,10,,2,6,2,1,,,2,3,10,07,34,,,,220,220,2,220,220,0,,0,0,0,1,240,,1805,3,1,1,4,,,,,,,,,,,,,,,,,1,18,,62
266,2025,09,4,24,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,78
267,2025,09,1,35,0,03,5,1,6,5,1,,,1,2,21,03,11,,,,400,400,1,400,400,0,,0,0,0,,53,,3846,1,3,4,4,,,,,,,,,,,,,,,,,1,04,,1096
268,2025,09,1,10,0,08,,2,2,4,1,,,2,3,20,07,32,,,,350,350,1,350,350,0,,0,0,0,,145,,1923,3,3,2,2,,,,,,,,,,,,,,,,,1,18,,91
269,2025,09,4,35,0,01,1,2,6,1,,1,2,6,1,18,06,29,,,,,,,,,,,,,,,,1,,,,,,,,,3,05,6,,,,,,,,,,,2,03,,70
270,2025,09,4,12,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,,01,,140
271,2025,09,1,59,0,01,2,2,6,4,1,,,2,3,14,02,07,,,,180,180,2,180,180,0,,0,0,0,5,8,,2200,3,1,1,1,,,,,,,,,,,,,,,,,1,03,,110
272,2025,09,2,59,0,06,,2,1,6,1,,,4,3,17,04,14,3,1,1,400,0,1,400,0,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,1,03,2,522
273,2025,09,1,59,9,10,,2,5,5,1,,,2,2,16,05,20,,,,140,140,2,140,140,0,,0,0,0,6,1,,2000,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,575
274,2025,09,1,11,0,02,3,1,6,2,1,,,2,3,10,07,34,,,,160,160,2,160,160,0,,0,0,0,4,25,,1650,3,1,2,4,,,,,,,,,,,,,,,,,2,01,,76
275,2025,09,4,47,0,11,,2,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,01,,193
276,2025,09,4,35,4,12,,2,4,4,,1,1,2,2,10,07,33,,,,,,,,,,,,,,,,240,,,,,,,,,4,11,4,,,,,,,,,,,,01,,454
277,2025,09,1,59,0,11,,1,1,4,1,,,2,3,18,03,11,,,,400,400,1,400,400,0,,0,0,0,,70,,6154,3,1,1,3,,,,,,,,,,,,,,,,,,05,,432
278,2025,09,4,59,0,12,,2,3,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,01,,194
279,2025,09,4,35,4,12,,2,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,11,,131
280,2025,09,1,24,1,06,,2,1,5,1,,,2,2,11,08,38,,,,80,80,2,80,80,0,,0,0,0,2,21,,1800,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,700
281,2025,09,3,13,0,06,,2,4,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,10,7,1,,,91,2,,,,1,,1,2,,,1,01,,90
282,2025,09,1,48,0,03,5,2,2,3,1,,,2,1,19,07,33,,,,400,400,1,400,400,0,,0,0,0,,44,,2300,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,134
283,2025,09,4,12,0,01,2,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,,193
284,2025,09,1,12,0,03,6,1,6,4,1,,,2,3,10,07,34,,,,320,290,1,320,290,0,,0,0,0,,17,,1625,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,274
285,2025,09,4,48,7,02,4,2,6,3,,1,2,2,3,10,07,33,,,,,,,,,,,,,,,,15,,,,,,,,,3,05,3,,,,,,,,,,,2,18,,866
286,2025,09,1,47,0,03,5,2,6,5,1,,,2,3,17,06,30,,,,400,400,1,400,400,0,,0,0,0,,1,,2810,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,235
287,2025,09,1,35,3,07,,2,1,4,1,,,2,3,10,07,34,,,,375,375,1,375,375,0,,0,0,0,,6,,1735,3,1,3,4,,,,,,,,,,,,,,,,,1,09,2,615
288,2025,09,1,35,0,03,6,1,6,5,1,,,2,3,17,04,18,,,,160,160,2,160,160,0,,0,0,0,4,51,,2600,1,1,2,2,,,,,,,,,,,,,,,,,2,11,,366
289,2025,09,1,59,9,09,,2,1,2,1,,,6,3,15,07,34,,,,200,110,2,200,110,,,,,,5,238,,,,,,,,,,,,,,,,,,,,,,,1,02,,359
290,2025,09,4,59,0,10,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,1,05,,80
291,2025,09,1,35,4,02,4,2,6,5,1,,,2,3,19,07,34,,,,240,240,2,240,240,0,,0,0,0,0,26,,1700,3,1,1,1,,,,,,,,,,,,,,,,,1,04,,1173
292,2025,09,4,46,6,01,2,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,,74
293,2025,09,4,10,0,12,,2,1,2,,1,1,2,3,03,09,39,,,,,,,,,,,,,,,,3,,,,,,,,,4,09,3,,,,,,,,,,,,05,,82
294,2025,09,1,35,0,07,,1,1,2,1,,,6,3,15,09,40,,,,150,80,2,150,80,,,,,,3,85,,,,,,,,,,,,,,,,,,,,,,,1,02,,147
295,2025,09,1,35,0,03,5,1,6,5,1,,,1,2,17,03,13,,,,375,375,1,375,375,0,,0,0,0,,5,,5100,3,3,4,4,,,,,,,,,,,,,,,,,1,02,,181
296,2025,09,4,24,2,05,,2,1,6,,1,1,1,1,16,05,20,,,,,,,,,,,,,,,,18,,,,,,,,,4,09,4,,,,,,,,,5,,3,06,1,962
297,2025,09,1,35,4,02,3,1,6,4,1,,,2,1,11,08,38,,,,120,120,2,120,120,60,4,0,0,0,6,24,,2200,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,696
298,2025,09,4,24,0,01,2,2,6,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,06,,86
299,2025,09,1,35,4,07,,1,1,1,1,,,4,2,11,08,36,,,,400,400,1,400,400,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,1,02,,230
300,2025,09,1,24,0,05,,2,2,6,2,,,1,3,17,04,15,,,,210,290,2,230,310,0,,80,0,80,3,155,,5600,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,85
301,2025,09,1,35,0,12,,1,1,3,1,,,2,2,20,05,21,,,,300,300,1,300,300,0,,0,0,0,,154,,3606,3,1,1,1,,,,,,,,,,,,,,,,,,02,,371
